relative_path,classID
other_voice_osr/7850-281318-0023.flac,0
other_voice_osr/7850-281318-0002.flac,0
other_voice_osr/6295-244435-0000.flac,0
other_voice_osr/7850-281318-0008.flac,0
other_voice_osr/6295-64301-0009.flac,0
other_voice_osr/7850-281318-0006.flac,0
other_voice_osr/6295-64301-0032.flac,0
other_voice_osr/5338-24615-0000.flac,0
other_voice_osr/7850-286674-0000.flac,0
other_voice_osr/7850-281318-0018.flac,0
other_voice_osr/6295-244435-0038.flac,0
other_voice_osr/6295-244435-0002.flac,0
other_voice_osr/6295-244435-0022.flac,0
other_voice_osr/7850-281318-0003.flac,0
other_voice_osr/6295-64301-0030.flac,0
other_voice_osr/6295-244435-0032.flac,0
other_voice_osr/6295-64301-0013.flac,0
other_voice_osr/7850-73752-0017.flac,0
other_voice_osr/5338-284437-0003.flac,0
other_voice_osr/6295-244435-0023.flac,0
other_voice_osr/5338-24615-0002.flac,0
other_voice_osr/5338-24640-0001.flac,0
other_voice_osr/5338-24640-0006.flac,0
other_voice_osr/6295-244435-0037.flac,0
other_voice_osr/7850-286674-0016.flac,0
other_voice_osr/5338-284437-0027.flac,0
other_voice_osr/6295-244435-0009.flac,0
other_voice_osr/7850-281318-0005.flac,0
other_voice_osr/5338-24615-0008.flac,0
other_voice_osr/5338-24640-0009.flac,0
other_voice_osr/6295-244435-0016.flac,0
other_voice_osr/7850-281318-0019.flac,0
other_voice_osr/6295-64301-0001.flac,0
other_voice_osr/5338-24615-0010.flac,0
other_voice_osr/7850-73752-0005.flac,0
other_voice_osr/5338-24640-0008.flac,0
other_voice_osr/7850-73752-0012.flac,0
other_voice_osr/7850-286674-0010.flac,0
other_voice_osr/7850-281318-0017.flac,0
other_voice_osr/7850-281318-0007.flac,0
other_voice_osr/6295-64301-0007.flac,0
other_voice_osr/5338-24615-0014.flac,0
other_voice_osr/5338-284437-0014.flac,0
other_voice_osr/7850-73752-0006.flac,0
other_voice_osr/7850-286674-0015.flac,0
other_voice_osr/7850-286674-0008.flac,0
other_voice_osr/6295-244435-0027.flac,0
other_voice_osr/6295-244435-0029.flac,0
other_voice_osr/6295-244435-0014.flac,0
other_voice_osr/6295-64301-0026.flac,0
other_voice_osr/5338-284437-0025.flac,0
other_voice_osr/5338-24640-0004.flac,0
other_voice_osr/5338-284437-0011.flac,0
target_voice/target1_10.wav,1
target_voice/target3_9.wav,1
target_voice/target5_2.wav,1
target_voice/target2_5.wav,1
target_voice/target3_1.wav,1
target_voice/target1_9.wav,1
target_voice/target4_9.wav,1
target_voice/target3_4.wav,1
target_voice/target5_6.wav,1
target_voice/target4_2.wav,1
target_voice/target4_10.wav,1
target_voice/target5_4.wav,1
target_voice/target1_5.wav,1
target_voice/target3_2.wav,1
target_voice/target4_4.wav,1
target_voice/target5_5.wav,1
target_voice/target1_4.wav,1
target_voice/target2_4.wav,1
target_voice/target2_8.wav,1
target_voice/target3_8.wav,1
target_voice/target5_9.wav,1
target_voice/target2_10.wav,1
target_voice/target5_1.wav,1
target_voice/target3_5.wav,1
target_voice/target4_6.wav,1
target_voice/target4_3.wav,1
target_voice/target4_8.wav,1
target_voice/target4_5.wav,1
target_voice/target2_7.wav,1
target_voice/target1_8.wav,1
target_voice/target1_7.wav,1
target_voice/target5_8.wav,1
target_voice/target1_2.wav,1
target_voice/target2_1.wav,1
target_voice/target4_1.wav,1
target_voice/target3_3.wav,1
target_voice/target2_3.wav,1
target_voice/target1_6.wav,1
target_voice/target3_7.wav,1
target_voice/target3_10.wav,1
target_voice/target1_3.wav,1
target_voice/target2_9.wav,1
target_voice/target2_2.wav,1
target_voice/target1_1.wav,1
target_voice/target5_7.wav,1
target_voice/target5_10.wav,1
target_voice/target4_7.wav,1
target_voice/target2_6.wav,1
target_voice/target3_6.wav,1
target_voice/target5_3.wav,1
